Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2020-11-01,18.0,11540.85667,12128.1687599999,2656.52956,56.04328059,26381.597789,21655.992897749988,1839.7251420053665,21502.957439458325,1518.5704491518875,26252.767587624985,3989.8334206622603,31311.465541833317,6239.69287817256
2020-11-01,17.75,11481.917454999995,12095.82195791657,2630.9157594583335,55.93150942333334,26264.58623758333,21638.64996660207,1870.9609480244605,21531.381408100686,1535.536730593383,26182.53524592186,3982.6392420637285,31188.65287685415,6196.0534474923115
2020-11-01,17.5,11422.978239999991,12063.475155833243,2605.3019589166665,55.81973825666667,26147.574686166667,21621.307035454156,1902.1967540435548,21559.805376743047,1552.5030120348788,26112.302904218734,3975.445063465196,31065.840211874984,6152.414016812063
2020-11-01,17.25,11364.039024999987,12031.128353749913,2579.688158375,55.707967090000004,26030.56313475,21603.964104306237,1933.432560062649,21588.229345385407,1569.4692934763743,26042.07056251561,3968.2508848666644,30943.027546895817,6108.774586131814
2020-11-01,17.0,11305.099809999983,11998.781551666583,2554.074357833333,55.59619592333333,25913.551583333334,21586.62117315832,1964.668366081743,21616.653314027768,1586.4355749178699,25971.838220812486,3961.056706268132,30820.21488191665,6065.135155451566
2020-11-01,16.75,11246.16059499998,11966.434749583254,2528.4605572916666,55.48442475666667,25796.540031916666,21569.278242010405,1995.9041721008373,21645.07728267013,1603.4018563593654,25901.60587910936,3953.8625276696002,30697.402216937484,6021.495724771317
2020-11-01,16.5,11187.221379999974,11934.087947499926,2502.84675675,55.37265359,25679.528480499997,21551.935310862485,2027.1399781199314,21673.50125131249,1620.3681378008612,25831.373537406234,3946.668349071068,30574.589551958314,5977.856294091069
2020-11-01,16.25,11128.28216499997,11901.741145416596,2477.2329562083332,55.260882423333335,25562.516929083333,21534.59237971457,2058.3757841390257,21701.92521995485,1637.3344192423567,25761.14119570311,3939.474170472536,30451.776886979147,5934.216863410821
2020-11-01,16.0,11069.342949999966,11869.394343333266,2451.6191556666668,55.14911125666667,25445.505377666665,21517.249448566654,2089.6115901581197,21730.34918859721,1654.3007006838523,25690.908853999987,3932.279991874004,30328.96422199998,5890.577432730573
2020-11-01,15.75,11010.403734999962,11837.047541249938,2426.005355125,55.03734009,25328.49382625,21499.906517418738,2120.847396177214,21758.77315723957,1671.266982125348,25620.67651229686,3925.085813275472,30206.151557020814,5846.938002050324
2020-11-01,15.5,10951.464519999958,11804.700739166608,2400.3915545833333,54.92556892333334,25211.48227483333,21482.563586270822,2152.083202196308,21787.197125881932,1688.2332635668436,25550.444170593735,3917.8916346769397,30083.338892041647,5803.2985713700755
2020-11-01,15.25,10892.525304999954,11772.353937083279,2374.7777540416664,54.813797756666666,25094.470723416667,21465.220655122903,2183.3190082154024,21815.621094524293,1705.199545008339,25480.21182889061,3910.697456078408,29960.52622706248,5759.659140689827
